longitude,latitude,precipitacao,bioma,frp,satelite,riscofogo,diasemchuva,estado,municipio,data/hora,campanha
-42.9144,-22.6645000016715,0,Mata Atlantica,1.6,NPP-375,1,2,RIO DE JANEIRO,GUAPIMIRIM,2018-07-13 16:18:00,SB180801PP1
-44.4442,-22.4312000016661,0,Mata Atlantica,1.4,NPP-375,"0,9",4,RIO DE JANEIRO,RESENDE,2018-07-14 16:00:00,SB180801PP1
-43.7334,-22.6634000016715,0,Mata Atlantica,2.5,NPP-375,1,3,RIO DE JANEIRO,PARACAMBI,2018-07-14 16:00:00,SB180801PP1
-43.7592,-22.904100001677,0,Mata Atlantica,1.2,NPP-375,1,5,RIO DE JANEIRO,RIO DE JANEIRO,2018-07-15 03:12:00,SB180801PP1
-41.425,-21.6684000016481,0,Mata Atlantica,31.2,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-15 15:42:00,SB180801PP1
-41.4285,-21.6744000016482,0,Mata Atlantica,12.9,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-15 15:42:00,SB180801PP1
-42.0555,-22.5615000016691,0,Mata Atlantica,4.4,NPP-375,1,4,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-07-15 15:42:00,SB180801PP1
-41.429,-21.668800001648,0,Mata Atlantica,12.9,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-15 15:42:00,SB180801PP1
-41.4274,-21.6716000016481,0,Mata Atlantica,42.6,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-15 15:42:00,SB180801PP1
-41.4245,-21.6740000016482,0,Mata Atlantica,31.2,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-15 15:42:00,SB180801PP1
-41.4234,-21.6713000016481,0,Mata Atlantica,42.6,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-15 15:42:00,SB180801PP1
-42.0561,-22.5654000016692,0,Mata Atlantica,5.3,NPP-375,"0,9",4,RIO DE JANEIRO,CABO FRIO,2018-07-15 15:42:00,SB180801PP1
-42.4801,-22.7465000016734,0,Mata Atlantica,8.8,NPP-375,1,4,RIO DE JANEIRO,RIO BONITO,2018-07-15 15:42:00,SB180801PP1
-41.3326,-21.8148000016516,0,Mata Atlantica,5.3,NPP-375,1,4,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-15 17:18:00,SB180801PP1
-42.0528,-22.5694000016693,0,Mata Atlantica,7.8,NPP-375,1,4,RIO DE JANEIRO,CABO FRIO,2018-07-15 17:18:00,SB180801PP1
-42.055,-22.5670000016693,0,Mata Atlantica,7.9,NPP-375,1,4,RIO DE JANEIRO,CABO FRIO,2018-07-15 17:18:00,SB180801PP1
-41.3312,-21.8552000016525,0,Mata Atlantica,0.7,NPP-375,1,5,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-16 04:36:00,SB180801PP1
-41.335,-21.8549000016525,0,Mata Atlantica,0.7,NPP-375,1,5,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-16 04:36:00,SB180801PP1
-43.7587,-22.7837000016743,0,Mata Atlantica,1.3,NPP-375,1,6,RIO DE JANEIRO,SEROPEDICA,2018-07-16 04:36:00,SB180801PP1
-43.7639,-22.7836000016743,0,Mata Atlantica,7.1,NPP-375,1,6,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.7622,-22.7846000016743,0,Mata Atlantica,8.6,NPP-375,1,6,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.7143,-22.7846000016743,0,Mata Atlantica,11.8,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-42.4939,-22.7432000016733,0,Mata Atlantica,4.8,NPP-375,1,5,RIO DE JANEIRO,RIO BONITO,2018-07-16 17:00:00,SB180801PP1
-43.7122,-22.7776000016741,0,Mata Atlantica,10.9,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.7162,-22.7832000016743,0,Mata Atlantica,10.9,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-42.8411,-22.8629000016761,0,Mata Atlantica,4.6,NPP-375,1,6,RIO DE JANEIRO,ITABORAI,2018-07-16 17:00:00,SB180801PP1
-42.5513,-22.8636000016761,0,Mata Atlantica,4.2,NPP-375,1,6,RIO DE JANEIRO,SAQUAREMA,2018-07-16 17:00:00,SB180801PP1
-44.4313,-22.4359000016662,0,Mata Atlantica,4.0,NPP-375,1,6,RIO DE JANEIRO,RESENDE,2018-07-16 17:00:00,SB180801PP1
-42.3825,-22.8436000016756,0,Mata Atlantica,3.9,NPP-375,1,5,RIO DE JANEIRO,SAQUAREMA,2018-07-16 17:00:00,SB180801PP1
-42.3845,-22.8444000016757,0,Mata Atlantica,4.0,NPP-375,1,5,RIO DE JANEIRO,SAQUAREMA,2018-07-16 17:00:00,SB180801PP1
-42.8743,-22.8497000016758,0,Mata Atlantica,4.4,NPP-375,1,6,RIO DE JANEIRO,ITABORAI,2018-07-16 17:00:00,SB180801PP1
-43.715,-22.7368000016732,0,Mata Atlantica,13.0,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-44.0543,-22.4740000016671,0,Mata Atlantica,6.1,NPP-375,1,6,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-16 17:00:00,SB180801PP1
-43.7092,-22.7835000016743,0,Mata Atlantica,11.8,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.7111,-22.7822000016742,0,Mata Atlantica,10.9,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.7103,-22.7790000016741,0,Mata Atlantica,5.2,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.7154,-22.7800000016741,0,Mata Atlantica,5.2,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.6053,-22.7242000016729,0,Mata Atlantica,4.9,NPP-375,1,5,RIO DE JANEIRO,QUEIMADOS,2018-07-16 17:00:00,SB180801PP1
-43.7161,-22.732200001673,0,Mata Atlantica,2.6,NPP-375,1,5,RIO DE JANEIRO,SEROPEDICA,2018-07-16 17:00:00,SB180801PP1
-43.4312,-22.2292000016614,0,Mata Atlantica,10.7,NPP-375,1,10,RIO DE JANEIRO,RIO DAS FLORES,2018-07-16 17:00:00,SB180801PP1
-42.0432,-21.3607000016407,0,Mata Atlantica,1.5,NPP-375,1,5,RIO DE JANEIRO,MIRACEMA,2018-07-16 17:00:00,SB180801PP1
-42.9819,-22.857600001676,0,Mata Atlantica,0.9,NPP-375,1,7,RIO DE JANEIRO,SAO GONCALO,2018-07-17 04:12:00,SB180801PP1
-43.7573,-22.7839000016743,0,Mata Atlantica,1.5,NPP-375,1,7,RIO DE JANEIRO,SEROPEDICA,2018-07-17 04:12:00,SB180801PP1
-43.6737,-22.4236000016659,0,Mata Atlantica,0.6,NPP-375,1,6,RIO DE JANEIRO,VASSOURAS,2018-07-17 04:12:00,SB180801PP1
-42.6884,-22.9417000016779,0,Mata Atlantica,1.1,NPP-375,"0,9",7,RIO DE JANEIRO,MARICA,2018-07-17 04:12:00,SB180801PP1
-42.7287,-22.1656000016598,0,Mata Atlantica,0.6,NPP-375,"0,7",5,RIO DE JANEIRO,SUMIDOURO,2018-07-17 04:12:00,SB180801PP1
-43.7765,-22.8382000016755,0,Mata Atlantica,3.4,NPP-375,1,7,RIO DE JANEIRO,ITAGUAI,2018-07-17 16:42:00,SB180801PP1
-43.7772,-22.8347000016754,0,Mata Atlantica,3.4,NPP-375,1,7,RIO DE JANEIRO,ITAGUAI,2018-07-17 16:42:00,SB180801PP1
-43.7758,-22.8418000016756,0,Mata Atlantica,1.8,NPP-375,1,7,RIO DE JANEIRO,ITAGUAI,2018-07-17 16:42:00,SB180801PP1
-43.7729,-22.8340000016754,0,Mata Atlantica,3.7,NPP-375,1,7,RIO DE JANEIRO,ITAGUAI,2018-07-17 16:42:00,SB180801PP1
-42.8701,-22.858400001676,0,Mata Atlantica,2.8,NPP-375,1,7,RIO DE JANEIRO,ITABORAI,2018-07-17 16:42:00,SB180801PP1
-43.7722,-22.8375000016755,0,Mata Atlantica,3.7,NPP-375,1,7,RIO DE JANEIRO,ITAGUAI,2018-07-17 16:42:00,SB180801PP1
-43.7458,-22.7030000016724,0,Mata Atlantica,2.6,NPP-375,1,6,RIO DE JANEIRO,SEROPEDICA,2018-07-17 16:42:00,SB180801PP1
-43.5363,-22.7535000016735,0,Mata Atlantica,2.5,NPP-375,1,6,RIO DE JANEIRO,NOVA IGUACU,2018-07-17 16:42:00,SB180801PP1
-42.9009,-22.6201000016705,0,Mata Atlantica,4.3,NPP-375,1,6,RIO DE JANEIRO,CACHOEIRAS DE MACACU,2018-07-17 16:42:00,SB180801PP1
-43.1741,-22.4400000016663,0,Mata Atlantica,13.3,NPP-375,"0,8",7,RIO DE JANEIRO,PETROPOLIS,2018-07-17 16:42:00,SB180801PP1
-42.2026,-22.4688000016669,0,Mata Atlantica,4.3,NPP-375,"0,7",6,RIO DE JANEIRO,CASIMIRO DE ABREU,2018-07-17 16:42:00,SB180801PP1
-41.0158,-21.2989000016392,0,Mata Atlantica,5.1,NPP-375,1,4,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-07-17 16:42:00,SB180801PP1
-41.527,-21.8262000016518,0,Mata Atlantica,4.1,NPP-375,1,6,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-17 16:42:00,SB180801PP1
-44.7461,-23.2782000016856,0,Mata Atlantica,2.4,NPP-375,"0,7",17,RIO DE JANEIRO,PARATY,2018-07-17 16:42:00,SB180801PP1
-43.8357,-22.4868000016674,0,Mata Atlantica,2.3,NPP-375,1,6,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-17 16:42:00,SB180801PP1
-44.3951,-22.4473000016665,0,Mata Atlantica,4.5,NPP-375,1,7,RIO DE JANEIRO,RESENDE,2018-07-17 16:42:00,SB180801PP1
-43.1747,-22.4364000016662,0,Mata Atlantica,7.8,NPP-375,"0,7",7,RIO DE JANEIRO,PETROPOLIS,2018-07-17 16:42:00,SB180801PP1
-43.3144,-22.1766000016601,0,Mata Atlantica,4.5,NPP-375,1,6,RIO DE JANEIRO,PARAIBA DO SUL,2018-07-17 16:42:00,SB180801PP1
-43.4114,-22.2497000016619,0,Mata Atlantica,2.0,NPP-375,1,6,RIO DE JANEIRO,VASSOURAS,2018-07-17 16:42:00,SB180801PP1
-43.8107,-22.3802000016649,0,Mata Atlantica,0.6,NPP-375,"0,9",7,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-18 03:54:00,SB180801PP1
-44.7257,-23.2679000016853,0,Mata Atlantica,0.5,NPP-375,"0,7",18,RIO DE JANEIRO,PARATY,2018-07-18 03:54:00,SB180801PP1
-42.3977,-22.9161000016773,0,Mata Atlantica,1.5,NPP-375,1,7,RIO DE JANEIRO,SAQUAREMA,2018-07-18 16:24:00,SB180801PP1
-43.5281,-22.4677000016669,0,Mata Atlantica,2.8,NPP-375,"0,9",7,RIO DE JANEIRO,MIGUEL PEREIRA,2018-07-18 16:24:00,SB180801PP1
-42.3861,-22.5359000016686,0,Mata Atlantica,2.7,NPP-375,1,7,RIO DE JANEIRO,SILVA JARDIM,2018-07-18 16:24:00,SB180801PP1
-43.7399,-22.7548000016736,0,Mata Atlantica,2.0,NPP-375,"0,9",7,RIO DE JANEIRO,SEROPEDICA,2018-07-18 16:24:00,SB180801PP1
-42.7054,-22.7353000016731,0,Mata Atlantica,2.2,NPP-375,1,7,RIO DE JANEIRO,TANGUA,2018-07-18 16:24:00,SB180801PP1
-41.9443,-21.4777000016435,0,Mata Atlantica,1.9,NPP-375,1,7,RIO DE JANEIRO,CAMBUCI,2018-07-18 16:24:00,SB180801PP1
-44.1313,-22.5723000016694,0,Mata Atlantica,3.4,NPP-375,1,8,RIO DE JANEIRO,BARRA MANSA,2018-07-18 16:24:00,SB180801PP1
-44.1319,-22.5688000016693,0,Mata Atlantica,2.4,NPP-375,1,8,RIO DE JANEIRO,BARRA MANSA,2018-07-18 16:24:00,SB180801PP1
-42.0784,-22.5943000016699,0,Mata Atlantica,1.9,NPP-375,1,7,RIO DE JANEIRO,CABO FRIO,2018-07-18 16:24:00,SB180801PP1
-42.1994,-22.5662000016692,0,Mata Atlantica,6.4,NPP-375,1,7,RIO DE JANEIRO,SILVA JARDIM,2018-07-18 16:24:00,SB180801PP1
-44.2214,-22.5881000016697,0,Mata Atlantica,4.1,NPP-375,1,8,RIO DE JANEIRO,BARRA MANSA,2018-07-18 16:24:00,SB180801PP1
-42.7016,-22.7347000016731,0,Mata Atlantica,2.2,NPP-375,1,7,RIO DE JANEIRO,TANGUA,2018-07-18 16:24:00,SB180801PP1
-42.4097,-22.7123000016726,0,Mata Atlantica,3.4,NPP-375,"0,9",7,RIO DE JANEIRO,SILVA JARDIM,2018-07-18 16:24:00,SB180801PP1
-43.5242,-22.4672000016669,0,Mata Atlantica,3.8,NPP-375,"0,9",7,RIO DE JANEIRO,MIGUEL PEREIRA,2018-07-18 16:24:00,SB180801PP1
-41.8576,-21.1900000016365,0,Mata Atlantica,1.9,NPP-375,1,7,RIO DE JANEIRO,ITAPERUNA,2018-07-18 16:24:00,SB180801PP1
-44.4443,-22.4068000016655,0,Mata Atlantica,5.2,NPP-375,"0,8",8,RIO DE JANEIRO,RESENDE,2018-07-18 16:24:00,SB180801PP1
-44.4395,-22.4097000016656,0,Mata Atlantica,5.2,NPP-375,"0,8",8,RIO DE JANEIRO,RESENDE,2018-07-18 16:24:00,SB180801PP1
-43.6767,-22.7916000016745,0,Mata Atlantica,3.7,NPP-375,1,7,RIO DE JANEIRO,SEROPEDICA,2018-07-18 16:24:00,SB180801PP1
-43.5069,-22.9097000016771,0,Mata Atlantica,0.9,NPP-375,"0,9",8,RIO DE JANEIRO,RIO DE JANEIRO,2018-07-18 16:24:00,SB180801PP1
-44.4401,-22.4062000016655,0,Mata Atlantica,5.2,NPP-375,"0,8",8,RIO DE JANEIRO,RESENDE,2018-07-18 16:24:00,SB180801PP1
-41.232,-21.7416000016498,0,Mata Atlantica,2.1,NPP-375,1,7,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,2018-07-18 16:24:00,SB180801PP1
-41.1224,-21.3157000016396,0,Mata Atlantica,2.3,NPP-375,1,5,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-07-18 16:24:00,SB180801PP1
-42.406,-22.7117000016726,0,Mata Atlantica,3.0,NPP-375,"0,8",7,RIO DE JANEIRO,SILVA JARDIM,2018-07-18 16:24:00,SB180801PP1
-43.7205,-22.3807000016649,0,Mata Atlantica,18.4,NPP-375,1,7,RIO DE JANEIRO,VASSOURAS,2018-07-18 16:24:00,SB180801PP1
-42.0773,-22.60100000167,0,Mata Atlantica,5.6,NPP-375,1,7,RIO DE JANEIRO,CABO FRIO,2018-07-18 16:24:00,SB180801PP1
-44.4479,-22.4109000016656,0,Mata Atlantica,2.2,NPP-375,"0,8",8,RIO DE JANEIRO,RESENDE,2018-07-18 16:24:00,SB180801PP1
-44.4437,-22.4103000016656,0,Mata Atlantica,5.2,NPP-375,"0,8",8,RIO DE JANEIRO,RESENDE,2018-07-18 16:24:00,SB180801PP1
-43.7912,-22.8977000016769,0,Mata Atlantica,8.4,NPP-375,"0,9",8,RIO DE JANEIRO,ITAGUAI,2018-07-18 16:24:00,SB180801PP1
-43.5284,-22.4643000016668,0,Mata Atlantica,7.1,NPP-375,"0,8",7,RIO DE JANEIRO,MIGUEL PEREIRA,2018-07-18 16:24:00,SB180801PP1
-44.4426,-22.4173000016658,0,Mata Atlantica,5.5,NPP-375,"0,8",8,RIO DE JANEIRO,RESENDE,2018-07-18 16:24:00,SB180801PP1
-44.4432,-22.4138000016657,0,Mata Atlantica,5.5,NPP-375,"0,8",8,RIO DE JANEIRO,RESENDE,2018-07-18 16:24:00,SB180801PP1
-43.6733,-22.7876000016743,0,Mata Atlantica,3.7,NPP-375,1,7,RIO DE JANEIRO,SEROPEDICA,2018-07-18 16:24:00,SB180801PP1
-43.6704,-22.7802000016742,0,Mata Atlantica,4.0,NPP-375,1,7,RIO DE JANEIRO,SEROPEDICA,2018-07-18 16:24:00,SB180801PP1
-43.6738,-22.7842000016743,0,Mata Atlantica,2.0,NPP-375,1,7,RIO DE JANEIRO,SEROPEDICA,2018-07-18 16:24:00,SB180801PP1
-43.5682,-22.6263000016706,0,Mata Atlantica,3.8,NPP-375,"0,9",7,RIO DE JANEIRO,NOVA IGUACU,2018-07-18 16:24:00,SB180801PP1
-43.7585,-22.7848000016743,0,Mata Atlantica,1.6,NPP-375,1,9,RIO DE JANEIRO,SEROPEDICA,2018-07-19 03:36:00,SB180801PP1
-42.9794,-22.8408000016756,0,Mata Atlantica,2.8,NPP-375,1,9,RIO DE JANEIRO,SAO GONCALO,2018-07-19 16:06:00,SB180801PP1
-43.5728,-22.8501000016758,0,Mata Atlantica,3.5,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2018-07-19 16:06:00,SB180801PP1
-43.8669,-22.7798000016742,0,Mata Atlantica,3.8,NPP-375,1,9,RIO DE JANEIRO,PIRAI,2018-07-19 16:06:00,SB180801PP1
-43.8677,-22.7754000016741,0,Mata Atlantica,3.8,NPP-375,1,9,RIO DE JANEIRO,PIRAI,2018-07-19 16:06:00,SB180801PP1
-43.8658,-22.7773000016741,0,Mata Atlantica,5.0,NPP-375,1,9,RIO DE JANEIRO,PIRAI,2018-07-19 16:06:00,SB180801PP1
-43.6198,-22.4024000016654,0,Mata Atlantica,6.2,NPP-375,1,8,RIO DE JANEIRO,VASSOURAS,2018-07-19 16:06:00,SB180801PP1
-43.9185,-22.5430000016687,0,Mata Atlantica,4.4,NPP-375,1,9,RIO DE JANEIRO,PIRAI,2018-07-19 16:06:00,SB180801PP1
-42.8251,-22.7848000016743,0,Mata Atlantica,2.2,NPP-375,1,9,RIO DE JANEIRO,ITABORAI,2018-07-19 16:06:00,SB180801PP1
-42.3319,-22.814100001675,0,Mata Atlantica,2.2,NPP-375,1,8,RIO DE JANEIRO,ARARUAMA,2018-07-19 16:06:00,SB180801PP1
-43.918,-22.5475000016688,0,Mata Atlantica,4.4,NPP-375,1,9,RIO DE JANEIRO,PIRAI,2018-07-19 16:06:00,SB180801PP1
-43.6801,-22.5646000016692,0,Mata Atlantica,4.6,NPP-375,"0,9",8,RIO DE JANEIRO,ENGENHEIRO PAULO DE FRONTIN,2018-07-19 16:06:00,SB180801PP1
-42.0005,-21.7889000016509,0,Mata Atlantica,5.6,NPP-375,1,8,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,2018-07-19 16:06:00,SB180801PP1
-43.6471,-22.8942000016768,0,Mata Atlantica,1.0,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2018-07-19 16:06:00,SB180801PP1
-42.8809,-22.8549000016759,0,Mata Atlantica,2.2,NPP-375,1,9,RIO DE JANEIRO,ITABORAI,2018-07-19 16:06:00,SB180801PP1
-41.9572,-21.0530000016332,0,Mata Atlantica,7.6,NPP-375,1,8,RIO DE JANEIRO,NATIVIDADE,2018-07-19 16:06:00,SB180801PP1
-43.5743,-22.8507000016758,0,Mata Atlantica,3.8,NPP-375,1,8,RIO DE JANEIRO,RIO DE JANEIRO,2018-07-19 16:06:00,SB180801PP1
-41.9552,-21.0534000016332,0,Mata Atlantica,4.7,NPP-375,1,8,RIO DE JANEIRO,NATIVIDADE,2018-07-19 16:06:00,SB180801PP1
-42.4936,-22.2190000016611,0,Mata Atlantica,1.1,NPP-375,"0,5",9,RIO DE JANEIRO,NOVA FRIBURGO,2018-07-20 03:18:00,SB180801PP1
-43.7594,-22.7094000016726,0,Mata Atlantica,1.5,NPP-375,1,10,RIO DE JANEIRO,ITAGUAI,2018-07-20 03:18:00,SB180801PP1
-42.4972,-22.2182000016611,0,Mata Atlantica,1.8,NPP-375,"0,5",9,RIO DE JANEIRO,NOVA FRIBURGO,2018-07-20 03:18:00,SB180801PP1
-41.3717,-21.5439000016451,0,Mata Atlantica,11.9,NPP-375,1,8,RIO DE JANEIRO,CARDOSO MOREIRA,2018-07-20 15:48:00,SB180801PP1
-43.4374,-22.3539000016643,0,Mata Atlantica,1.5,NPP-375,1,9,RIO DE JANEIRO,PATY DO ALFERES,2018-07-20 15:48:00,SB180801PP1
-43.5666,-22.7616000016737,0,Mata Atlantica,2.3,NPP-375,1,9,RIO DE JANEIRO,NOVA IGUACU,2018-07-20 15:48:00,SB180801PP1
-41.3731,-21.5463000016451,0,Mata Atlantica,13.9,NPP-375,1,8,RIO DE JANEIRO,CARDOSO MOREIRA,2018-07-20 15:48:00,SB180801PP1
-43.596,-22.7939000016745,0,Mata Atlantica,1.7,NPP-375,1,9,RIO DE JANEIRO,NOVA IGUACU,2018-07-20 15:48:00,SB180801PP1
-44.5399,-22.4838000016673,0,Mata Atlantica,6.8,NPP-375,1,10,RIO DE JANEIRO,ITATIAIA,2018-07-20 15:48:00,SB180801PP1
-43.7337,-22.8119000016749,0,Mata Atlantica,2.2,NPP-375,1,9,RIO DE JANEIRO,SEROPEDICA,2018-07-20 15:48:00,SB180801PP1
-43.8193,-22.4981000016677,0,Mata Atlantica,3.2,NPP-375,1,9,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-20 15:48:00,SB180801PP1
-43.8006,-22.4543000016666,0,Mata Atlantica,2.6,NPP-375,1,9,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-20 15:48:00,SB180801PP1
-44.5253,-22.6263000016706,0,Mata Atlantica,14.8,NPP-375,1,10,RIO DE JANEIRO,RESENDE,2018-07-20 17:24:00,SB180801PP1
-43.6344,-22.5696000016693,0,Mata Atlantica,5.5,NPP-375,1,9,RIO DE JANEIRO,PARACAMBI,2018-07-20 17:24:00,SB180801PP1
-44.5261,-22.6264000016706,0,Mata Atlantica,14.3,NPP-375,1,10,RIO DE JANEIRO,RESENDE,2018-07-20 17:24:00,SB180801PP1
-43.7807,-22.8931000016768,0,Mata Atlantica,1.9,NPP-375,"0,9",10,RIO DE JANEIRO,ITAGUAI,2018-07-20 17:24:00,SB180801PP1
-43.5871,-22.469300001667,0,Mata Atlantica,1.2,NPP-375,"0,9",10,RIO DE JANEIRO,ENGENHEIRO PAULO DE FRONTIN,2018-07-21 04:42:00,SB180801PP1
-43.7706,-22.7946000016745,0,Mata Atlantica,0.7,NPP-375,1,11,RIO DE JANEIRO,SEROPEDICA,2018-07-21 04:42:00,SB180801PP1
-43.5873,-22.4746000016671,0,Mata Atlantica,0.6,NPP-375,1,10,RIO DE JANEIRO,ENGENHEIRO PAULO DE FRONTIN,2018-07-21 04:42:00,SB180801PP1
-43.8222,-22.4937000016675,0,Mata Atlantica,0.8,NPP-375,1,10,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-21 04:42:00,SB180801PP1
-43.7746,-22.7995000016747,0,Mata Atlantica,0.7,NPP-375,1,11,RIO DE JANEIRO,SEROPEDICA,2018-07-21 04:42:00,SB180801PP1
-43.7741,-22.7943000016745,0,Mata Atlantica,0.7,NPP-375,1,11,RIO DE JANEIRO,SEROPEDICA,2018-07-21 04:42:00,SB180801PP1
-41.6301,-21.1597000016358,0,Mata Atlantica,1.3,NPP-375,1,10,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,2018-07-21 04:42:00,SB180801PP1
-41.6255,-21.1601000016358,0,Mata Atlantica,0.8,NPP-375,1,10,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,2018-07-21 04:42:00,SB180801PP1
-42.4434,-22.2772000016625,0,Mata Atlantica,1.1,NPP-375,"0,6",10,RIO DE JANEIRO,NOVA FRIBURGO,2018-07-21 04:42:00,SB180801PP1
-43.8351,-22.4608000016668,0,Mata Atlantica,1.2,NPP-375,1,10,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-21 04:42:00,SB180801PP1
-43.8316,-22.4612000016668,0,Mata Atlantica,0.8,NPP-375,1,10,RIO DE JANEIRO,BARRA DO PIRAI,2018-07-21 04:42:00,SB180801PP1
-43.7559,-22.7855000016743,0,Mata Atlantica,1.1,NPP-375,1,11,RIO DE JANEIRO,SEROPEDICA,2018-07-21 04:42:00,SB180801PP1
-41.7344,-21.7411000016498,0,Mata Atlantica,4.5,NPP-375,1,10,RIO DE JANEIRO,SAO FIDELIS,2018-07-21 15:30:00,SB180801PP1
-41.1811,-21.5625000016455,0,Mata Atlantica,9.0,NPP-375,1,8,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,2018-07-21 15:30:00,SB180801PP1
-41.7346,-21.7425000016498,0,Mata Atlantica,6.8,NPP-375,1,10,RIO DE JANEIRO,SAO FIDELIS,2018-07-21 15:30:00,SB180801PP1
-43.518,-22.2022000016607,0,Mata Atlantica,21.9,NPP-375,1,24,RIO DE JANEIRO,RIO DAS FLORES,2018-07-21 17:06:00,SB180801PP1
-43.5403,-22.1801000016602,0,Mata Atlantica,5.7,NPP-375,1,30,RIO DE JANEIRO,RIO DAS FLORES,2018-07-21 17:06:00,SB180801PP1
-43.5143,-22.2014000016607,0,Mata Atlantica,21.9,NPP-375,1,24,RIO DE JANEIRO,RIO DAS FLORES,2018-07-21 17:06:00,SB180801PP1
-43.6069,-22.7051000016725,0,Mata Atlantica,4.4,NPP-375,1,9,RIO DE JANEIRO,QUEIMADOS,2018-07-21 17:06:00,SB180801PP1
-43.5414,-22.1802000016602,0,Mata Atlantica,6.3,NPP-375,1,30,RIO DE JANEIRO,RIO DAS FLORES,2018-07-21 17:06:00,SB180801PP1
-43.5438,-22.1808000016602,0,Mata Atlantica,5.0,NPP-375,1,30,RIO DE JANEIRO,RIO DAS FLORES,2018-07-21 17:06:00,SB180801PP1
-43.5217,-22.2030000016607,0,Mata Atlantica,16.3,NPP-375,1,24,RIO DE JANEIRO,RIO DAS FLORES,2018-07-21 17:06:00,SB180801PP1
-42.8836,-22.6687000016716,0,Mata Atlantica,4.6,NPP-375,1,10,RIO DE JANEIRO,ITABORAI,2018-07-21 17:06:00,SB180801PP1
-42.8787,-22.6733000016717,0,Mata Atlantica,4.6,NPP-375,1,10,RIO DE JANEIRO,ITABORAI,2018-07-21 17:06:00,SB180801PP1
-42.8823,-22.6741000016717,0,Mata Atlantica,4.6,NPP-375,1,10,RIO DE JANEIRO,ITABORAI,2018-07-21 17:06:00,SB180801PP1
-43.6448,-22.6047000016701,0,Mata Atlantica,4.2,NPP-375,1,10,RIO DE JANEIRO,PARACAMBI,2018-07-21 17:06:00,SB180801PP1
-43.4993,-22.2036000016607,0,Mata Atlantica,4.7,NPP-375,1,23,RIO DE JANEIRO,RIO DAS FLORES,2018-07-21 17:06:00,SB180801PP1
-42.5965,-22.4969000016676,0,Mata Atlantica,2.9,NPP-375,"0,8",10,RIO DE JANEIRO,CACHOEIRAS DE MACACU,2018-07-21 17:06:00,SB180801PP1
-43.6414,-22.6040000016701,0,Mata Atlantica,4.2,NPP-375,1,10,RIO DE JANEIRO,PARACAMBI,2018-07-21 17:06:00,SB180801PP1
-42.8076,-22.8192000016751,0,Mata Atlantica,3.0,NPP-375,1,11,RIO DE JANEIRO,ITABORAI,2018-07-21 17:06:00,SB180801PP1
